Be7_Inj	Be7_Rec	Be7_RMS	pep_Inj	pep_Rec	pep_RMS	Bi210_Inj	Bi210_Rec	Bi210_RMS	K40_Inj	K40_Rec	K40_RMS	Kr85_Inj	Kr85_Rec	Kr85_RMS	U238_Inj	U238_Rec	U238_RMS	Th232_Inj	Th232_Rec	Th232_RMS	Po210_Inj	Po210_Rec	Po210_RMS	CNO_Inj	CNO_Rec	CNO_RMS	C10_2_Inj	C10_2_Rec	C10_2_RMS	He6_2_Inj	He6_2_Rec	He6_2_RMS	C11_Inj	C11_Rec	C11_RMS	C11_2_Inj	C11_2_Rec	C11_2_RMS	Chi2NDF
49.0037	48.9916	0.22389	2.79964	2.85004	0.181284	120.289	121.375	1.16792	22.8949	22.9274	0.091605	50.0197	50.5806	0.511988	150.418	150.401	0.172047	35.0786	35.1576	0.0852861	122.115	122.093	0.037619	5.03264	3.28452	1.86189	3.69941	6.39929	3.36567	2.80374	2.69485	0.297099	19.172	19.2	0.0427952	593.986	594.041	0.150618	44109
48.9662	49.2855	0.227704	2.80071	3.27923	0.192025	120.295	122.947	1.2357	22.8926	22.8218	0.0913709	49.9728	50.5598	0.521593	150.516	150.44	0.172071	35.0795	35.0466	0.0853618	122.119	122.078	0.0375293	5.02609	0.679737	1.93201	3.70622	1.05573e-05	3.70088	2.80124	2.99527	0.292636	19.1592	19.2177	0.0432383	593.969	593.929	0.150949	43985.7
49.0012	48.7513	0.266255	2.79831	2.89308	0.291323	120.344	122.164	1.97733	22.8854	22.7301	0.0926887	49.9989	50.5099	0.65046	150.455	150.63	0.174416	35.0831	35.1039	0.0866447	122.155	122.154	0.0375366	5.02532	2.46806	3.17133	3.69459	1.18542	3.14524	2.79854	2.93181	0.297686	19.1576	19.2022	0.0535407	593.994	594.052	0.155333	44001
48.9902	48.8938	0.23748	2.80502	2.97521	0.220298	120.291	120.851	1.45575	22.906	22.8516	0.0916107	50.0209	49.9976	0.556647	150.516	150.509	0.172372	35.0861	35.1943	0.0856525	122.106	122.12	0.0375231	5.02909	3.98027	2.34786	3.70062	1.96154e-07	16.0732	2.79688	2.74648	0.292997	19.1838	19.1695	0.0460941	593.895	593.96	0.151657	44006.3
48.997	48.9378	0.222765	2.79832	2.52568	0.176915	120.262	117.694	1.14382	22.8877	23.0434	0.0906087	49.9883	49.6996	0.505707	150.47	150.662	0.170745	35.0842	35.1978	0.0849958	122.132	122.102	0.0376028	5.03618	8.32351	1.84042	3.701	2.52327	3.40156	2.80151	2.81918	0.297321	19.1596	19.069	0.0419761	593.924	593.803	0.150404	44052.3
48.9703	49.1211	0.230368	2.80074	2.71364	0.200129	120.295	119.445	1.30479	22.9162	22.97	0.0914659	49.9959	49.3268	0.53227	150.536	150.699	0.171909	35.0749	35.1108	0.0853575	122.057	122.073	0.0375222	5.02742	5.95837	2.1011	3.69576	0.81228	3.30187	2.79889	2.62461	0.297506	19.1554	19.1155	0.0442311	593.93	593.986	0.151021	44033.1
48.9645	49.1233	0.259152	2.79512	3.07306	0.274938	120.261	121.889	1.85874	22.8973	22.8304	0.0924975	50.0026	50.8171	0.627897	150.473	150.185	0.17384	35.0786	35.029	0.0864077	122.074	122.059	0.0375234	5.02056	2.57817	2.98689	3.70199	1.84058	3.24739	2.79978	2.53406	0.297346	19.1612	19.2233	0.0517793	593.962	594.059	0.154479	43960.6
49.0015	48.7691	0.243311	2.80818	2.89986	0.235411	120.306	121.218	1.56912	22.9027	22.9461	0.0919196	50.0066	50.5529	0.575506	150.537	150.729	0.172895	35.1026	35.1673	0.0858552	122.097	122.095	0.0375337	5.03024	3.37125	2.53033	3.70191	1.99774	2.99268	2.80271	2.88071	0.296168	19.1718	19.1671	0.0476549	593.888	593.905	0.152404	44061.7
49.0081	49.2717	0.233199	2.79995	2.90906	0.20825	120.262	120.066	1.36654	22.8967	22.9142	0.0915395	50.0015	50.0179	0.542006	150.511	150.545	0.172112	35.0816	35.1145	0.0854378	122.094	122.052	0.0375226	5.02432	4.87796	2.20223	3.70408	8.32214	3.37513	2.79394	2.69715	0.296386	19.1708	19.1419	0.0450061	593.859	593.85	0.151289	44064.5
49.0385	49.0425	0.22311	2.80395	2.61221	0.178921	120.286	118.371	1.14387	22.8931	22.8275	0.0890661	50.0148	49.5511	0.503525	150.508	150.456	0.170341	35.0792	35.0832	0.0841196	122.108	122.117	0.0376087	5.02918	8.11415	1.84749	3.70008	5.23885	3.34351	2.79912	2.79776	0.296624	19.1581	19.1244	0.0415186	593.962	593.96	0.149945	44063.1
48.9696	48.6843	0.229541	2.79864	2.66756	0.197983	120.261	119.035	1.28754	22.906	23.0397	0.0914384	49.981	50.2951	0.529751	150.508	150.547	0.171814	35.1002	35.2199	0.0853606	122.108	122.134	0.037526	5.02809	6.3865	2.07299	3.70361	2.83475	3.29415	2.79932	3.01158	0.296121	19.1541	19.088	0.0439865	593.957	593.857	0.15087	44120.6
49.0386	48.8937	0.24635	2.80407	2.81087	0.243326	120.313	121.755	1.62647	22.9042	22.8877	0.0920656	50.0046	50.3083	0.585788	150.55	150.663	0.173004	35.069	35.029	0.0858999	122.088	122.105	0.0375312	5.02887	3.14243	2.62243	3.69898	2.09679	3.26735	2.79651	2.59291	0.297111	19.167	19.2098	0.0484357	594.057	594.208	0.152879	43967.3
48.992	48.7977	0.222941	2.79966	2.88973	0.176997	120.286	121.582	1.1346	22.8943	22.7934	0.09109	49.9909	50.4144	0.50652	150.495	150.524	0.171847	35.0818	34.9783	0.0852252	122.111	122.11	0.0376709	5.01571	3.47287	1.81065	3.69557	3.41938e-08	11.9946	2.79707	3.24613	0.290058	19.1393	19.2003	0.0422863	593.951	593.914	0.150195	44123.8
49.0052	48.9661	0.222906	2.79876	2.82428	0.178557	120.303	119.64	1.15237	22.8903	22.9068	0.0911632	50.0031	50.3438	0.507342	150.494	150.523	0.171405	35.0642	35.0965	0.0850673	122.14	122.108	0.0375711	5.03118	5.63633	1.84515	3.70196	6.0481	3.38034	2.79899	2.61909	0.296766	19.1639	19.1364	0.0424438	593.862	593.852	0.150017	44074.6
49.0371	49.161	0.228687	2.79261	2.68167	0.195352	120.261	118.952	1.26811	22.8973	22.8496	0.0913493	49.9936	49.4744	0.526722	150.469	150.437	0.171784	35.073	35.0574	0.0853095	122.092	122.133	0.0375232	5.03421	6.97679	2.04063	3.7041	0.524621	12.9951	2.79699	3.0322	0.294508	19.1505	19.1564	0.0437675	593.982	593.882	0.150675	43883
48.999	48.8608	0.231417	2.79655	2.77624	0.203304	120.301	120.08	1.32869	22.8985	22.9413	0.091563	49.9546	50.073	0.536124	150.476	150.433	0.171927	35.0777	35.1129	0.0854371	122.1	122.104	0.0375256	5.02694	5.46085	2.14036	3.70335	2.26776	3.27939	2.80156	2.33379	0.296919	19.1741	19.1538	0.0445325	593.944	594.112	0.151174	43983.1
48.9875	48.9802	0.231149	2.79617	2.60211	0.202546	120.298	119.84	1.32299	22.8748	22.9549	0.0914887	50.0226	49.7241	0.53513	150.466	150.526	0.171883	35.0826	35.1569	0.0853691	122.114	122.121	0.0375236	5.0242	5.59027	2.13089	3.70586	0.880001	3.00034	2.80016	3.13365	0.295295	19.1536	19.1338	0.0444465	594.009	593.91	0.151012	43998.8
49.0215	48.9664	0.226521	2.79336	2.36455	0.188806	120.322	117.63	1.21738	22.9057	22.9935	0.0912329	49.9939	49.0597	0.519214	150.563	150.587	0.171629	35.0974	35.0906	0.0852375	122.071	122.094	0.0375238	5.02868	9.36376	1.95672	3.69938	3.09212e-08	3.05742	2.79491	2.68082	0.290952	19.1581	19.0978	0.0431204	593.84	593.859	0.150332	44275.3
49.0287	49.1321	0.229662	2.8021	2.75797	0.198458	120.318	119.703	1.2885	22.8752	23.0211	0.0914388	50.0045	50.3056	0.530291	150.47	150.007	0.171802	35.0882	35.047	0.0854021	122.093	122.125	0.037554	5.03187	6.06191	2.07503	3.70165	1.58149	2.80077	2.80253	2.92695	0.295977	19.1739	19.1696	0.0439541	593.965	593.967	0.150653	43979.6
48.9953	49.4302	0.255977	2.803	3.09255	0.244151	120.271	122.067	1.57723	22.9094	22.931	0.0898326	49.9828	50.5384	0.586597	150.493	150.405	0.17487	35.0738	35.1329	0.0875907	122.107	122.129	0.0374982	5.04004	1.53752	2.5624	3.69913	4.781	3.33324	2.80329	2.68972	0.297711	19.1524	19.1645	0.0440616	594.025	594.086	0.151214	43977
48.9625	48.9791	0.224043	2.80243	2.72275	0.179176	120.349	120.391	1.15524	22.8942	22.864	0.0916841	50.0244	49.9184	0.50987	150.482	150.536	0.172137	35.0413	35.1132	0.0852014	122.097	122.073	0.0375926	5.02865	5.06755	1.84793	3.70207	5.23937	3.41974	2.79751	2.74658	0.29781	19.1591	19.1622	0.0425793	593.949	593.931	0.150246	43988.7
49.0151	48.8198	0.22297	2.81157	2.74637	0.174803	120.291	120.361	1.11859	22.8937	23.0062	0.0915424	49.9738	50.7402	0.503034	150.52	150.589	0.172078	35.0784	35.0506	0.0854782	122.135	122.085	0.0375814	5.03785	4.94842	1.79223	3.711	5.18339	3.38054	2.80055	2.75678	0.297365	19.1531	19.1275	0.0420312	593.968	593.946	0.150001	44005.5
49.0033	49.2559	0.225162	2.80545	2.8161	0.182996	120.315	119.966	1.18202	22.8806	22.9487	0.0914937	49.9839	49.637	0.512216	150.494	150.372	0.171622	35.0889	35.0996	0.0854028	122.112	122.133	0.0375983	5.02051	5.16264	1.88915	3.69636	4.19009	3.43546	2.79721	3.11671	0.296578	19.1697	19.1537	0.0428921	593.999	593.846	0.150069	44105.3
49.0147	49.0025	0.230212	2.80005	2.71173	0.199837	120.298	119.785	1.30228	22.9248	22.8682	0.0913585	50.0052	49.458	0.53202	150.541	150.67	0.171885	35.0649	35.0713	0.0853564	122.075	122.074	0.0375242	5.03563	6.00185	2.09682	3.70323	0.15557	15.4367	2.79782	2.11501	0.291953	19.1728	19.17	0.0441589	594.015	594.336	0.150864	43982.9
48.9892	48.5815	0.227611	2.79714	2.46015	0.181774	120.327	118.706	1.1662	22.8881	22.9015	0.0910941	49.9929	49.635	0.514498	150.52	150.859	0.173406	35.0914	35.1146	0.0851539	122.027	121.989	0.0376276	5.02699	7.65625	1.88084	3.6984	9.1668	3.40225	2.79514	3.31473	0.299367	19.1496	19.1275	0.042433	593.874	593.701	0.151386	44043.9
49.024	48.969	0.223027	2.7999	2.72109	0.176459	120.301	120.223	1.1365	22.8964	22.8035	0.0912872	49.985	49.9646	0.508883	150.483	150.399	0.171639	35.0898	35.0645	0.0850754	122.091	122.097	0.0375598	5.02815	5.64874	1.81968	3.70906	8.3966	3.38826	2.80393	2.48608	0.29418	19.1512	19.1593	0.042347	593.983	594.094	0.149472	44070.3
48.9754	49.0563	0.226928	2.79825	3.21928	0.191002	120.302	122.367	1.25463	22.9171	22.873	0.0912287	50.0099	50.7449	0.527043	150.519	150.423	0.17173	35.0752	35.0512	0.0851762	122.092	122.09	0.0374482	5.02475	1.63961	1.99166	3.69627	1.76705e-08	1.8921	2.7968	2.55051	0.288047	19.1463	19.1828	0.0435005	594.007	594.137	0.150502	43805.1
49.0042	48.8985	0.229249	2.79848	2.62911	0.197142	120.278	119.242	1.28118	22.8994	22.9939	0.0912861	49.97	49.8966	0.528859	150.49	150.524	0.17184	35.0718	35.071	0.085344	122.085	122.066	0.0375242	5.03667	6.57537	2.06232	3.69843	2.52658e-08	4.17559	2.80108	3.1388	0.291112	19.1431	19.1222	0.0438749	593.957	593.796	0.150634	44027.4
49.0059	48.7833	0.230151	2.80119	2.83637	0.199822	120.324	119.39	1.30209	22.9145	22.9976	0.0913122	49.9919	50.5254	0.532043	150.429	150.398	0.171841	35.0972	35.2444	0.0853753	122.123	122.109	0.0375293	5.03326	6.01974	2.09645	3.6972	3.50644e-08	12.0143	2.80934	2.79687	0.291289	19.1508	19.0824	0.0441298	594.006	593.998	0.150787	44075.4
48.9686	48.9598	0.229728	2.80076	2.58035	0.198272	120.312	119.966	1.29013	22.8964	22.7916	0.0913969	50.0428	48.748	0.530129	150.503	150.758	0.17185	35.0683	34.9833	0.085316	122.117	122.133	0.0375267	5.03519	6.34709	2.07712	3.7004	8.13356	3.37439	2.79625	2.35935	0.29642	19.1571	19.172	0.0440466	593.998	594.105	0.150919	44056.9
48.9938	49.3163	0.223377	2.79926	2.99732	0.175595	120.243	120.914	1.11623	22.9033	22.9939	0.0914334	50.0413	50.2645	0.505808	150.482	150.524	0.172676	35.0745	35.1802	0.0852633	122.099	122.135	0.0375942	5.0209	3.04783	1.78193	3.70318	5.66328	3.36086	2.79716	2.81006	0.297547	19.1616	19.1358	0.0419828	594.015	593.907	0.149988	44069.7
48.9865	48.7743	0.222832	2.7992	2.96705	0.177218	120.319	121.164	1.13402	22.9159	23.0413	0.0913704	50.0081	51.2238	0.505933	150.494	150.366	0.171513	35.1059	35.1327	0.0851436	122.111	122.088	0.0375924	5.03178	3.41594	1.81004	3.7	5.93599	3.37283	2.80119	2.8916	0.296731	19.1524	19.1347	0.0422161	593.982	593.977	0.150146	44022.3
49.0101	48.7267	0.224593	2.79538	2.53583	0.180551	120.286	118.84	1.16348	22.89	22.8498	0.0907282	49.9694	49.8108	0.506581	150.477	150.721	0.17135	35.1013	35.0665	0.0849182	122.104	122.081	0.0375754	5.02786	7.36405	1.88021	3.6972	5.46398	3.33651	2.79834	2.94858	0.297313	19.1605	19.1217	0.042336	593.982	593.909	0.15025	44121.5
48.9903	49.348	0.216907	2.80361	3.05429	0.177108	120.287	121.98	1.16154	22.9098	22.897	0.0912851	49.9996	50.1209	0.514819	150.55	150.376	0.171413	35.0892	35.2635	0.0847609	122.099	122.126	0.0375477	5.02317	1.98411	1.81959	3.69673	3.6203	3.29314	2.79771	2.97175	0.296006	19.1611	19.1911	0.04335	593.998	593.975	0.150728	44061.6
48.988	48.9776	0.222938	2.79964	2.7714	0.179415	120.318	121.176	1.15369	22.8784	22.9411	0.0913629	50.0007	50.0411	0.508326	150.516	150.712	0.171101	35.0752	35.012	0.0852641	122.101	122.058	0.0376109	5.02304	3.91813	1.84402	3.7003	4.10129	3.3564	2.79904	2.46141	0.295912	19.1728	19.1952	0.0425227	594.037	594.197	0.150277	44036.4
48.9986	48.7589	0.222433	2.80266	2.75406	0.177911	120.326	119.573	1.14435	22.9044	22.976	0.0913024	49.9963	50.0161	0.506755	150.498	150.789	0.171691	35.0805	35.186	0.085314	122.067	122.052	0.037601	5.03271	5.5255	1.83529	3.69684	5.71048	3.37685	2.80301	3.46787	0.29604	19.1612	19.1152	0.0422743	593.894	593.593	0.150224	44174.1
48.9998	49.0477	0.230199	2.79693	2.67373	0.199704	120.331	119.944	1.30139	22.8895	22.8439	0.0913759	49.9922	49.0671	0.531803	150.548	150.595	0.171878	35.0855	35.0452	0.0853059	122.129	122.182	0.0375256	5.01435	6.05904	2.09543	3.69571	1.54296e-07	17.1298	2.80337	2.5637	0.294175	19.1555	19.1376	0.0441604	593.944	594.065	0.150891	44051.4
48.9866	49.0937	0.224298	2.80343	2.93296	0.183003	120.326	121.849	1.17628	22.8885	22.8111	0.0912385	49.9864	49.8877	0.512831	150.51	150.493	0.171576	35.0714	35.1001	0.0850943	122.087	122.103	0.0375201	5.03222	2.72076	1.87368	3.70378	1.62818e-08	11.9701	2.80568	2.63549	0.289779	19.1642	19.2318	0.0427961	593.938	594.085	0.149552	44008.1
48.9802	48.8527	0.227699	2.79904	2.58487	0.192491	120.331	117.931	1.24586	22.8927	22.9803	0.0912981	49.9885	49.2985	0.523479	150.515	150.913	0.171736	35.0906	35.2304	0.0852959	122.103	122.09	0.037525	5.02836	7.88397	2.00404	3.69991	1.31576	2.75287	2.79789	2.91209	0.295039	19.1537	19.0549	0.0434851	593.943	593.842	0.150551	43992.4
49.0097	48.6845	0.227399	2.79641	2.45874	0.191588	120.3	118.083	1.23877	22.9013	23.0316	0.0912614	50.0054	49.242	0.522469	150.484	150.905	0.171736	35.0704	35.154	0.085278	122.114	122.1	0.0375249	5.02884	8.15609	1.99234	3.70051	1.48606e-09	3.96028	2.8054	2.81532	0.291012	19.1762	19.0843	0.043367	594.008	593.981	0.150428	43889.5
48.9913	48.6824	0.222791	2.79876	2.79211	0.177577	120.328	121.259	1.13877	22.904	22.8606	0.0914279	50.0197	50.8664	0.50639	150.476	150.37	0.171416	35.0717	35.108	0.085305	122.139	122.148	0.0375813	5.0353	3.8878	1.819	3.70651	5.58131	3.37868	2.79897	2.70543	0.296862	19.1696	19.1999	0.0423847	593.994	594.019	0.150145	43880.7
48.9912	48.8753	0.225279	2.80257	2.61945	0.178127	120.285	119.222	1.15321	22.9044	22.8736	0.0914007	49.9719	48.8312	0.508909	150.497	150.575	0.171751	35.0699	34.995	0.0849174	122.083	122.109	0.0376537	5.03123	7.32607	1.84982	3.6973	7.10312	3.41191	2.79686	2.54136	0.297377	19.1674	19.1421	0.0424357	593.937	593.945	0.150183	44018.6
49.0153	49.3153	0.224061	2.79978	3.1357	0.180932	120.291	121.394	1.15905	22.8889	22.9735	0.0910834	50.016	50.4116	0.511187	150.457	150.474	0.170246	35.0557	35.1725	0.0850623	122.077	122.06	0.0376078	5.02923	2.38458	1.84474	3.70408	6.05442	3.35669	2.80021	2.96412	0.294989	19.149	19.1134	0.0424658	594.101	593.975	0.15025	44094
49.0059	49.0113	0.223083	2.80075	2.83916	0.17728	120.311	121.146	1.13997	22.9219	22.9248	0.0910087	49.9867	49.915	0.509438	150.459	150.576	0.171839	35.0974	35.1504	0.085204	122.112	122.102	0.0376003	5.02829	3.67088	1.8196	3.70027	3.33966	3.29743	2.80107	2.54823	0.298577	19.1473	19.1576	0.0423768	593.903	593.99	0.150068	44073.9
48.9837	49.2379	0.223721	2.80371	3.22621	0.179119	120.313	122.971	1.14966	22.9049	22.7496	0.0906483	50.0029	50.979	0.510448	150.446	150.261	0.168623	35.066	35.2095	0.0848908	122.123	122.098	0.0376159	5.03631	0.740162	1.80415	3.70628	2.18966	3.36577	2.80654	2.76746	0.297054	19.1584	19.2114	0.0423502	593.958	594.06	0.149986	44235.4
48.9941	48.5974	0.227334	2.79708	2.49326	0.191294	120.291	118.728	1.23721	22.9086	22.8416	0.0914028	49.9813	49.4107	0.52211	150.512	150.588	0.171734	35.0661	34.9593	0.0852397	122.092	122.068	0.0375229	5.02933	8.30159	1.98933	3.70114	4.98115	3.34897	2.80181	2.67489	0.296227	19.1673	19.1614	0.0434138	593.883	593.835	0.150631	43980.4
49.0561	49.0947	0.223773	2.7976	2.93881	0.178837	120.299	121.401	1.14639	22.9013	22.7722	0.0911729	50.0183	50.2148	0.508214	150.486	150.539	0.171665	35.0815	35.0516	0.0852736	122.133	122.099	0.0376785	5.03321	3.60469	1.83443	3.69283	2.48015e-11	1.86602	2.79361	2.45837	0.290055	19.1586	19.1904	0.042308	593.952	594.132	0.149755	44047.9
49.022	49.404	0.245651	2.80564	3.11896	0.241537	120.29	121.375	1.61409	22.917	22.8402	0.0920171	49.9941	49.6922	0.583484	150.523	150.417	0.172951	35.0865	35.0493	0.0859272	122.091	122.116	0.0375252	5.03831	3.18624	2.60234	3.70392	0.737736	3.63111	2.80302	3.01071	0.297893	19.1728	19.188	0.0482754	593.939	593.896	0.152802	44101.3
49.0219	49.0181	0.229926	2.79351	2.71374	0.198824	120.248	119.783	1.29472	22.8945	22.845	0.0914607	50.0257	50.5191	0.530766	150.454	150.087	0.171801	35.1006	35.0757	0.0853573	122.093	122.082	0.0375281	5.0212	6.19437	2.08453	3.69769	4.75974	3.35397	2.8037	2.94037	0.29654	19.1535	19.1909	0.0441143	593.983	593.995	0.150936	44012.5
48.974	49.1372	0.222819	2.79491	2.79034	0.176861	120.29	121.956	1.13143	22.8988	22.8662	0.0912071	50.0269	49.3402	0.50497	150.468	150.578	0.17121	35.1013	35.0872	0.0851438	122.14	122.178	0.0376256	5.01524	2.89519	1.80334	3.70096	3.10174e-07	14.4102	2.79711	2.48337	0.288078	19.1566	19.2102	0.0422834	593.937	594.059	0.150286	44017.3
49.027	48.9495	0.223539	2.79805	2.65382	0.178942	120.334	119.963	1.1486	22.9033	22.9179	0.0908003	49.9928	49.6298	0.508291	150.47	150.676	0.17154	35.0801	35.1468	0.0851193	122.118	122.13	0.037566	5.03006	5.45611	1.83996	3.70348	3.76498	3.31763	2.80363	2.61327	0.295038	19.1486	19.1462	0.0422826	593.916	593.961	0.149237	44051.8
48.9968	48.6059	0.232861	2.79654	2.69965	0.207518	120.361	120.675	1.35959	22.8935	22.8867	0.0913924	50.0229	50.1976	0.541106	150.512	150.531	0.172017	35.0588	35.1299	0.0854547	122.1	122.104	0.0375231	5.02377	4.96346	2.1913	3.69723	3.2537e-08	1.15453	2.80122	2.57194	0.291143	19.1472	19.1304	0.0448378	593.959	594.056	0.151077	43884.5
48.9824	49.0725	0.261384	2.80332	2.94616	0.279959	120.258	121.565	1.89543	22.9016	22.9417	0.0926624	49.9903	50.2737	0.634763	150.538	150.718	0.17405	35.0853	35.143	0.0864822	122.146	122.12	0.0375343	5.02838	2.55674	3.04457	3.69654	1.23847	3.15754	2.79539	3.0773	0.297624	19.1748	19.1848	0.0523366	593.999	593.923	0.154715	44004.5
49.0001	48.6312	0.224292	2.80531	2.53168	0.179833	120.325	119.452	1.15783	22.908	22.9372	0.0909927	50.0263	50.1497	0.507996	150.53	150.505	0.170369	35.0959	35.001	0.0847126	122.053	122.014	0.0376074	5.02768	7.07533	1.86016	3.6964	8.01803	3.36841	2.7966	3.00195	0.295146	19.1857	19.2025	0.0423971	593.933	593.891	0.150021	44167.7
48.9932	49.1837	0.236317	2.79764	3.17009	0.220655	120.314	122.076	1.46371	22.913	22.9273	0.0901667	49.9952	50.7348	0.557714	150.529	150.629	0.170806	35.0611	35.2343	0.0851694	122.059	122.035	0.0375459	5.0326	1.43429	2.32803	3.69516	2.76446	3.17475	2.80144	2.63308	0.29794	19.1737	19.1659	0.0460448	593.903	593.949	0.151982	44166.5
48.9884	49.1528	0.231822	2.80042	2.88149	0.204367	120.276	119.781	1.33672	22.9066	22.884	0.0915056	50.0226	49.7273	0.537347	150.546	150.606	0.171991	35.0801	35.1177	0.0854559	122.076	122.087	0.037526	5.0173	5.35395	2.15368	3.69848	3.20458	3.32305	2.8018	2.73263	0.296628	19.1586	19.1534	0.0446306	593.938	593.921	0.151151	44114.1
48.9978	48.5794	0.224014	2.79955	2.77647	0.180105	120.312	120.836	1.15562	22.9086	22.7829	0.0914011	49.9875	50.6984	0.508108	150.543	150.482	0.171064	35.0681	35.0681	0.0852305	122.121	122.117	0.0375597	5.03391	4.64139	1.85389	3.70172	4.28757	3.41291	2.80064	3.118	0.295884	19.1555	19.2143	0.0424514	594.047	593.968	0.150268	44029.2
48.9878	48.6682	0.223278	2.79812	2.69176	0.178294	120.289	120.183	1.1481	22.9084	22.9113	0.0913683	50.0283	50.1771	0.506926	150.446	150.402	0.171086	35.0948	35.0617	0.0849431	122.108	122.112	0.0375905	5.03602	5.64092	1.83625	3.70404	6.47053	3.38027	2.80415	3.0335	0.297215	19.1429	19.1417	0.0424042	593.92	593.8	0.150503	44076.4
48.9786	49.4687	0.228598	2.80197	2.91245	0.195151	120.285	121.298	1.26983	22.9054	22.8624	0.0914269	49.9861	49.5339	0.526546	150.456	150.392	0.171724	35.0925	35.037	0.0852948	122.086	122.121	0.03752	5.02675	3.38455	2.03617	3.70073	0.510474	10.4443	2.80265	2.98241	0.296734	19.1686	19.2208	0.0438477	593.937	593.967	0.1507	44059.1
49.0314	48.5988	0.22721	2.79479	2.43907	0.190975	120.325	118.056	1.23344	22.9065	23.1247	0.0913872	50.007	49.8355	0.521779	150.526	150.714	0.171804	35.0857	35.2585	0.0853242	122.094	122.099	0.0375275	5.01515	8.16733	1.98404	3.7062	2.06655	3.04909	2.8052	2.89825	0.296136	19.1629	19.0623	0.0433159	593.966	593.798	0.150502	44078
49.0369	48.7007	0.226847	2.80193	2.47456	0.189922	120.295	118.33	1.22611	22.9078	22.8094	0.0911438	50.0212	48.8649	0.520648	150.524	150.9	0.171683	35.0726	35.0807	0.0852161	122.096	122.068	0.0375229	5.02698	8.78495	1.97114	3.69641	0.089042	16.5433	2.8034	2.07733	0.291226	19.1351	19.0587	0.0432003	593.963	594.214	0.150468	43892.2
49.019	48.9032	0.229369	2.79689	2.68613	0.197345	120.363	119.257	1.28294	22.8966	22.9292	0.0912963	49.9991	49.4693	0.529128	150.473	150.771	0.171828	35.1086	35.1287	0.0853539	122.107	122.112	0.037528	5.0237	6.4999	2.06523	3.69814	5.77244e-09	3.82395	2.79871	2.65847	0.291131	19.1554	19.1104	0.0438989	593.954	593.968	0.150678	44076.2
49.0153	49.2634	0.223409	2.80411	2.62353	0.179601	120.291	118.758	1.15639	22.8932	22.944	0.0908014	49.9978	48.9727	0.505739	150.469	150.359	0.170554	35.073	34.9846	0.0846353	122.123	122.198	0.0376252	5.02363	7.52343	1.85729	3.70197	11.7027	3.36793	2.7967	2.78338	0.296191	19.1652	19.1346	0.0423887	593.947	593.887	0.150315	44032.7
49.0334	48.8498	0.222497	2.80163	2.53627	0.176528	120.294	118.223	1.1444	22.8996	22.8735	0.0906134	50.0228	48.98	0.504814	150.542	150.649	0.170536	35.0719	35.1794	0.0846404	122.114	122.152	0.0376435	5.027	8.24557	1.8307	3.69621	7.24607	3.33064	2.8037	2.88374	0.295715	19.1552	19.0963	0.0422204	594.035	593.92	0.150433	44045.3
49.0347	48.8732	0.222946	2.80435	2.44296	0.176921	120.282	117.8	1.14601	22.8802	22.8098	0.0896041	49.98	49.8953	0.504745	150.449	150.469	0.170219	35.0707	34.9928	0.0840458	122.097	122.046	0.0375909	5.02767	9.28136	1.8387	3.70234	7.10938	3.64505	2.79934	2.83529	0.296127	19.1502	19.133	0.0419887	594.014	593.92	0.149758	44061.6
48.9829	48.6433	0.224251	2.80062	2.68771	0.179013	120.316	118.673	1.15845	22.9055	22.9499	0.0913374	49.9897	49.961	0.512614	150.508	150.758	0.171901	35.0671	35.0752	0.08518	122.085	122.051	0.0376733	5.02551	7.36451	1.86019	3.70151	10.7731	3.35543	2.80364	2.59866	0.296141	19.1708	19.1163	0.0425902	593.965	593.927	0.150261	44105.2
49.0175	49.3219	0.228037	2.80094	2.9816	0.189246	120.29	120.175	1.21128	22.8979	22.9241	0.091362	50.0198	49.8199	0.519074	150.485	150.422	0.171659	35.0608	35.1155	0.0858346	122.096	122.145	0.037526	5.02876	4.42463	1.95227	3.69876	3.28727	3.24636	2.79869	2.88727	0.296757	19.1704	19.1548	0.0428134	594.051	594.009	0.149937	43900.1
